"outcome.test.score","treatment","school","is.female","mother.attended.secondary.school","father.attened.secondary.school","failed.at.least.one.school.year","family.receives.cash.transfer","has.computer.with.internet.at.home","is.unemployed","has.some.form.of.income","saves.money.for.future.purchases","intention.to.save.index","makes.list.of.expenses.every.month","negotiates.prices.or.payment.methods","financial.autonomy.index"
38.1261177062988,0,33126216,0,1,1,1,0,0,0,1,0,30,0,1,41
35.0010452270508,1,35000673,0,NA,0,1,1,0,1,1,0,41,0,1,67
57.8027381896973,1,35019434,0,0,0,0,0,0,0,1,0,25,0,1,33
69.0986328125,1,23036273,0,1,1,0,0,1,0,0,0,33,0,1,56
40.9963912963867,0,17013429,0,1,0,1,0,0,0,0,0,15,0,1,39
59.2899055480957,1,53008790,0,0,0,0,0,1,1,0,0,67,0,1,75
50.2907981872559,0,23174986,0,0,0,0,1,1,1,1,0,61,0,1,75
52.0677185058594,0,17013453,0,1,0,0,0,0,0,0,0,38,0,0,39
35.7830429077148,0,33092257,0,1,0,1,0,0,0,0,0,30,0,1,8
43.9252700805664,0,23163330,0,0,0,1,1,1,0,0,0,NA,0,1,NA
66.1970977783203,0,33029660,0,0,1,0,1,1,0,0,0,61,0,1,71
68.1038284301758,1,33051330,1,0,0,0,1,1,1,1,1,53,0,1,86
37.751335144043,0,33071535,NA,NA,NA,NA,NA,NA,0,1,0,18,0,1,27
61.4789085388184,0,35036031,1,0,0,0,0,1,0,0,0,73,0,1,65
73.5676498413086,0,17021553,1,NA,1,0,1,1,1,1,1,59,0,1,82
55.7427444458008,0,33051321,0,0,0,0,0,1,0,0,0,63,0,1,46
45.0583877563477,0,33039585,NA,NA,NA,NA,NA,NA,1,1,1,56,0,1,48
45.9043846130371,1,33026904,1,0,0,1,1,1,1,1,0,42,0,1,73
64.8608627319336,0,17012104,0,0,0,0,1,1,1,1,0,49,1,1,56
81.3784790039062,1,35913984,0,0,0,1,1,1,1,1,0,NA,0,0,14
36.0691757202148,0,33015309,1,0,0,0,0,1,1,1,0,20,0,1,16
57.2523612976074,1,17025206,1,0,0,0,1,0,0,0,0,44,0,1,43
80.2433319091797,0,35006567,1,1,1,0,0,1,0,1,1,57,1,1,67
74.8579864501953,1,35917758,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
54.350269317627,0,53007514,1,1,0,0,0,0,1,1,1,53,0,1,22
65.1770858764648,0,23185287,1,0,1,0,0,0,1,0,0,37,0,1,50
73.2823257446289,1,33041776,0,0,0,1,1,0,0,1,0,73,0,1,67
54.7807388305664,1,35037874,0,0,0,NA,0,1,0,1,0,87,0,1,79
41.5336494445801,1,35037217,0,1,1,0,0,0,0,1,0,50,0,1,35
47.5049362182617,1,35002999,0,0,0,1,0,0,1,1,0,28,0,1,48
81.6688842773438,0,33089078,0,0,0,0,0,1,0,1,0,66,0,1,16
50.6392478942871,0,35905471,0,0,0,1,0,1,0,1,0,56,0,0,62
41.3530693054199,0,53011597,0,1,0,1,0,1,0,0,0,31,0,1,43
75.6680374145508,0,23255528,0,1,1,0,0,0,0,0,0,80,0,1,56
63.1620635986328,0,53007514,1,1,0,1,0,0,0,1,0,30,0,1,22
61.4194221496582,0,35045421,NA,NA,NA,NA,NA,NA,0,1,0,73,0,1,NA
63.5262603759766,1,23073039,0,1,1,1,0,1,0,0,0,38,0,0,NA
52.0514602661133,1,23100770,0,0,0,0,1,1,1,1,1,49,0,1,65
33.0469436645508,0,33090300,0,0,0,0,0,0,0,0,0,49,0,1,37
50.7607383728027,0,33008892,NA,NA,NA,NA,NA,NA,0,0,0,34,0,1,54
39.8130302429199,1,35911343,NA,NA,NA,NA,NA,NA,1,1,0,18,0,0,35
66.758544921875,1,35014285,0,1,1,0,0,0,0,0,0,51,0,1,52
44.5202827453613,1,35037096,0,0,0,0,1,1,0,1,1,16,1,NA,56
68.2720718383789,1,33006571,1,0,0,0,0,1,0,0,0,85,0,1,67
86.9919509887695,1,23131802,1,0,0,0,0,0,1,1,0,52,0,1,60
67.1591644287109,1,33004943,1,0,0,0,1,1,0,0,1,40,0,1,33
56.834529876709,1,35012233,1,1,1,0,0,0,0,1,0,40,0,1,39
34.9287147521973,0,33025320,1,0,1,1,0,0,0,0,0,59,1,1,39
74.0390853881836,1,35043357,1,0,0,0,1,1,0,1,0,41,0,1,NA
59.2745094299316,1,53006062,1,1,1,1,0,0,0,1,0,NA,0,0,43
38.1288032531738,1,33025100,1,1,0,0,0,1,1,1,0,37,1,1,35
66.776611328125,1,35008308,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
74.6397018432617,0,35923783,1,0,0,0,1,0,0,0,0,61,0,1,58
67.3145523071289,1,33092230,1,1,0,0,0,0,0,1,0,51,0,0,27
54.769229888916,1,35011575,1,0,0,1,0,0,0,1,0,76,0,1,75
61.1066474914551,0,23174986,1,0,0,0,1,1,0,1,0,19,0,1,50
74.9612121582031,0,35008540,1,1,1,0,0,0,0,1,0,55,0,0,43
83.8772888183594,0,35019379,0,0,1,0,0,0,0,0,0,NA,0,0,20
73.8625640869141,1,33039402,0,1,0,0,0,1,0,1,0,NA,0,1,NA
60.8329048156738,1,35913984,0,0,0,0,1,1,0,1,0,46,0,1,35
42.1578063964844,1,35045718,NA,NA,NA,NA,NA,NA,0,1,0,58,0,0,35
44.8281440734863,0,33096694,0,1,0,1,1,0,1,1,0,60,1,1,67
61.1813812255859,1,35009124,0,0,0,0,0,1,0,0,0,82,0,0,58
63.1155433654785,1,23072067,0,1,1,0,1,0,0,0,0,35,0,1,14
62.8995819091797,0,35008151,0,1,1,1,0,0,0,1,0,48,0,1,NA
51.2083320617676,0,33094098,0,0,0,1,1,1,1,1,0,46,0,0,22
40.8540382385254,0,35019896,NA,NA,NA,NA,NA,NA,0,0,1,30,0,1,52
64.8566589355469,0,23078340,0,1,1,0,1,0,1,1,0,40,0,0,60
41.9785766601562,1,17054060,0,1,1,0,0,1,0,0,0,29,1,1,56
39.4000968933105,1,23085193,NA,NA,NA,NA,NA,NA,1,1,0,29,0,1,NA
75.8950805664062,0,53007557,1,1,1,0,0,0,0,1,0,29,0,0,-3
46.6884078979492,1,35046760,0,0,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA
62.9196548461914,0,31068454,0,0,1,1,1,0,1,1,0,63,0,1,43
33.8181953430176,1,33038929,0,0,0,1,1,1,0,1,NA,NA,1,1,58
51.4339561462402,1,17024919,0,1,0,0,1,1,0,1,0,27,0,1,46
76.1154403686523,0,23323426,0,0,0,0,1,1,0,1,1,NA,0,1,56
38.3631057739258,0,35904934,0,0,1,1,1,1,0,1,0,22,0,1,71
58.5982551574707,1,23234814,0,1,1,1,1,1,1,1,0,33,0,1,50
34.7230644226074,0,23078340,0,0,0,0,0,1,0,1,0,NA,0,1,NA
67.507698059082,1,33039186,0,0,0,0,0,1,1,1,0,84,0,1,82
65.0427093505859,0,53007557,0,0,0,1,0,1,1,1,0,81,0,1,62
42.9084129333496,0,35045421,0,0,0,0,1,0,1,1,0,52,0,1,12
75.0920181274414,1,35019380,0,1,1,0,0,0,1,1,0,40,0,1,37
36.65185546875,0,33031720,0,1,0,0,0,0,1,NA,1,4,1,0,NA
62.0761032104492,1,23070382,0,1,1,0,1,1,0,0,0,36,0,1,75
62.0100212097168,1,31068853,0,0,1,1,0,0,0,0,0,53,0,1,43
67.9712753295898,0,17005264,0,1,1,1,0,1,1,1,0,71,0,1,71
65.8421859741211,1,33051330,0,0,0,1,0,1,1,1,0,46,0,1,52
52.1938133239746,0,31069507,0,0,1,0,0,1,1,1,1,25,0,1,52
44.4979057312012,0,35412983,0,0,1,0,1,1,1,1,0,31,0,1,43
82.8353271484375,1,23264616,0,0,0,0,1,1,1,1,0,50,0,1,NA
51.7062072753906,0,35019800,0,1,1,0,0,0,0,1,0,30,0,1,71
54.4829483032227,0,17024790,0,1,0,1,0,1,1,0,0,54,0,1,52
44.0663070678711,0,33039593,NA,NA,NA,NA,NA,NA,0,1,0,28,0,0,20
67.670524597168,0,35018855,0,1,1,0,0,0,0,1,0,66,0,1,56
71.0778198242188,1,33098794,0,0,0,1,0,1,0,0,0,54,0,1,NA
49.1644706726074,1,33106630,0,1,1,0,0,0,0,0,0,42,0,1,43
49.5163345336914,0,35047156,0,1,1,0,0,0,0,0,0,25,0,NA,41
28.7646503448486,1,35925020,0,0,0,0,1,1,1,1,0,14,0,1,69
69.3857040405273,1,35925073,0,1,0,0,0,0,1,0,0,48,0,0,27
74.465202331543,1,33039666,0,0,0,0,1,1,1,1,0,56,1,1,52
53.1494293212891,1,31068624,0,1,0,0,0,1,0,1,0,66,0,1,62
75.419807434082,1,35903073,0,1,1,1,0,0,0,0,0,56,0,0,54
89.4515609741211,0,35923485,0,0,0,0,0,0,1,1,0,70,1,1,90
49.2562255859375,1,33047278,0,0,0,1,1,1,0,1,0,9,1,1,41
33.6164436340332,0,23135905,0,0,0,0,1,1,0,0,0,NA,0,1,NA
60.728931427002,0,53010019,0,0,0,0,1,1,0,0,0,90,0,1,75
72.4093170166016,1,23085550,1,0,0,0,1,1,1,1,0,63,0,1,54
69.3801040649414,0,53007557,NA,NA,NA,NA,NA,NA,0,1,0,50,0,1,-28
76.8740844726562,1,23047895,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
46.5422248840332,0,33008892,1,1,0,1,1,1,0,0,0,54,0,1,41
44.3345680236816,1,53002598,1,1,1,0,0,0,0,0,0,56,0,1,58
49.4634475708008,0,33054711,1,0,1,1,0,1,0,1,0,33,0,0,62
65.07275390625,1,33042519,1,1,1,0,0,0,0,1,0,46,0,1,24
57.1310577392578,0,33018340,1,1,0,0,0,0,0,1,0,65,0,0,65
61.5000228881836,0,17033993,1,1,1,0,0,0,0,0,0,37,0,0,33
63.2796287536621,0,33106584,NA,NA,NA,NA,NA,NA,0,0,0,43,0,0,41
53.9902801513672,1,33053359,1,0,0,0,1,1,0,1,0,42,0,0,29
79.3253402709961,1,35011757,1,1,0,0,0,1,0,1,1,63,0,1,75
71.3148193359375,1,33051739,1,1,0,0,0,0,0,0,0,53,0,0,50
73.9883117675781,0,33031720,1,0,0,0,0,0,0,1,1,58,1,1,54
70.0559158325195,1,17019206,1,1,0,0,0,0,0,0,1,65,1,1,65
40.7831153869629,1,35922900,1,0,0,1,0,0,0,0,0,47,0,0,67
43.4298782348633,0,17005264,1,0,0,1,0,1,1,1,NA,45,NA,NA,56
56.4101715087891,1,33041776,1,0,0,1,0,1,0,1,0,50,0,NA,NA
77.9010620117188,1,35019860,1,0,0,0,0,1,0,1,0,64,0,1,46
39.9657516479492,1,23163410,1,0,0,1,1,1,0,1,0,36,0,1,50
40.3961906433105,1,33085773,1,0,0,NA,0,NA,1,1,1,22,1,1,8
54.673454284668,0,33104379,1,0,0,0,0,0,0,1,0,36,0,0,29
51.9604072570801,0,23165774,1,0,0,0,1,1,0,1,0,38,0,0,18
64.0638656616211,0,33104298,1,0,0,0,0,0,0,1,0,46,0,0,39
74.0820007324219,0,31069507,1,1,0,0,0,1,1,1,0,45,1,1,27
64.626106262207,0,35012026,1,1,0,1,0,0,1,1,0,62,0,1,22
36.9504699707031,1,33051330,1,0,0,1,0,1,0,0,0,44,1,1,67
65.7833023071289,1,35045640,1,1,1,0,0,0,0,0,1,38,1,1,27
58.4114265441895,0,35045196,1,0,0,1,1,1,0,0,1,69,0,1,35
39.541675567627,0,33038589,NA,NA,NA,NA,NA,NA,0,1,0,82,0,1,58
72.1305389404297,1,33047324,0,0,0,0,0,0,1,1,0,52,0,0,10
64.7233657836914,1,33005478,1,0,0,0,0,1,0,1,0,29,0,1,33
52.4655494689941,0,33041326,1,0,0,0,1,1,0,1,0,54,0,0,50
60.5312728881836,0,53007557,0,1,1,0,0,0,0,1,0,47,0,1,39
70.7171096801758,1,35018181,1,0,0,0,0,0,0,1,1,48,0,0,52
33.5945205688477,0,35127012,1,0,0,0,1,0,0,0,0,NA,0,0,18
61.8555374145508,1,33049025,1,1,1,1,1,NA,1,0,1,33,0,1,88
58.0644874572754,1,53001044,1,0,0,1,0,1,0,0,0,45,0,1,48
44.4040679931641,1,17000386,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA
68.2778091430664,0,53007557,0,0,1,0,0,0,0,0,0,NA,0,NA,NA
60.3628158569336,1,35019458,1,1,1,1,0,1,0,1,0,28,0,0,-7
73.6879959106445,0,23083921,1,0,0,1,0,1,1,1,0,41,0,1,39
37.9277687072754,1,23025611,0,0,1,0,1,1,0,1,0,NA,0,1,NA
68.3959884643555,1,23224509,0,0,0,1,0,1,0,1,0,18,0,1,27
62.8624420166016,0,35019653,0,0,0,1,0,1,1,1,0,50,0,1,54
76.1325378417969,0,53007557,0,1,1,0,0,0,0,0,0,45,0,1,56
80.3534698486328,1,35917758,0,0,0,0,0,0,0,1,0,84,0,1,75
59.7754287719727,0,23025204,0,1,0,0,1,1,1,1,1,40,0,1,77
68.5045623779297,1,35003426,0,0,0,0,0,0,1,1,0,39,0,1,39
79.7649688720703,0,23323426,0,1,0,0,0,1,0,0,0,73,0,1,75
62.9710311889648,1,35011514,0,1,0,0,0,0,0,1,0,69,0,1,77
76.4595184326172,0,33104298,0,1,1,0,0,1,1,1,1,69,0,0,41
29.867883682251,0,35412173,0,1,0,0,0,0,1,1,0,NA,NA,1,48
37.5603904724121,1,35925020,0,0,1,1,0,1,1,1,0,19,0,1,22
52.2130508422852,1,35014011,0,1,1,1,1,0,0,1,0,50,0,1,24
72.0373916625977,0,33050554,0,0,0,0,0,1,1,1,1,81,0,1,77
54.8066635131836,1,35045640,0,1,1,0,0,0,1,1,1,48,0,1,60
35.8982315063477,1,35901131,0,0,0,0,0,1,0,1,0,NA,0,1,35
67.6015548706055,1,35009124,0,1,1,0,0,1,0,1,0,40,0,1,48
68.2193222045898,0,33039593,NA,NA,NA,NA,NA,NA,0,0,NA,46,0,1,48
72.3128509521484,1,53007425,0,0,1,0,0,0,1,1,0,85,0,1,65
71.9004898071289,0,35923394,1,1,0,0,0,0,0,1,0,54,0,1,48
49.003360748291,1,33069921,0,1,1,1,0,1,1,1,0,26,0,1,31
32.7122192382812,0,35001466,1,1,1,0,0,1,1,1,0,48,0,0,65
75.045768737793,0,23002590,1,0,0,0,1,1,0,0,0,65,0,1,65
38.2117042541504,0,35019720,0,0,1,1,0,0,0,0,0,38,0,1,54
60.4840126037598,1,23025611,1,1,0,0,0,1,0,1,0,NA,0,1,NA
31.0935039520264,1,53007425,1,1,NA,1,0,0,1,1,0,5,0,0,3
73.0227584838867,1,35925020,0,0,0,1,0,1,1,1,1,84,0,1,50
41.3508377075195,1,23162961,0,1,0,0,0,1,1,1,0,71,0,1,35
74.2600479125977,0,35018284,0,1,0,1,0,0,0,0,1,34,0,1,48
42.7090797424316,0,35039676,0,1,1,0,0,0,1,1,0,65,0,1,69
71.1679916381836,1,35914708,NA,NA,NA,NA,NA,NA,1,0,0,39,0,1,46
54.2275009155273,0,53005341,0,1,1,0,0,0,0,0,0,67,0,1,41
71.4670028686523,1,33126283,0,0,0,1,0,1,0,1,0,49,0,1,60
49.9976387023926,1,33026904,0,0,0,0,1,1,0,1,0,12,0,1,54
58.1870079040527,0,35901118,0,0,0,1,0,1,1,1,1,48,0,1,62
67.8551254272461,1,35007195,0,0,1,0,0,1,0,1,0,33,0,1,14
63.2748336791992,1,35909506,0,1,0,0,0,1,0,1,0,48,0,0,18
44.4973182678223,0,35908885,0,0,0,0,0,1,1,1,0,36,0,1,60
39.2946891784668,0,35040400,0,0,1,1,0,0,1,1,0,34,0,1,54
42.1097717285156,0,35914460,0,0,0,1,1,1,0,0,0,61,1,1,67
38.5600051879883,0,23060174,0,0,0,1,1,1,0,0,0,36,0,1,58
62.6883544921875,1,53012097,0,0,0,0,0,1,1,1,0,NA,0,1,41
66.1594009399414,0,53014316,0,0,0,0,1,1,1,1,0,81,0,1,54
54.6954498291016,0,17019176,0,1,1,1,1,1,0,1,NA,23,NA,NA,NA
68.1644973754883,1,33054177,1,0,0,0,1,0,0,1,NA,62,0,NA,77
52.6272888183594,1,53002610,0,1,1,0,0,0,0,0,0,48,0,0,50
43.9261207580566,1,35047818,0,1,1,0,0,0,1,1,1,56,0,1,75
62.5139503479004,1,17052050,0,0,0,1,0,1,0,0,NA,NA,0,1,NA
50.9426536560059,0,33104298,1,1,1,0,1,1,0,1,1,55,0,1,62
65.4407119750977,1,35919986,1,0,1,0,0,1,0,0,1,60,0,1,69
56.1357841491699,0,35906748,1,0,0,0,0,0,1,1,0,76,1,1,48
68.0825042724609,1,33092230,1,1,0,0,0,1,0,0,0,59,0,0,46
67.8586730957031,1,35010686,1,0,1,0,0,0,0,0,0,61,0,1,18
26.6482086181641,1,35267983,1,0,0,0,1,1,1,1,0,4,0,1,46
52.4231605529785,1,53002610,1,0,0,1,0,0,0,1,1,35,1,1,92
66.3449401855469,1,35002999,1,1,1,0,0,1,1,1,0,59,0,1,43
83.244010925293,0,53014812,1,1,1,0,0,0,0,1,0,38,0,1,22
57.6908645629883,0,35011812,1,1,0,1,1,0,0,0,0,45,0,1,NA
53.0502548217773,1,33045062,1,0,0,0,0,1,0,0,0,55,0,1,58
47.2271003723145,0,35019604,1,0,0,0,0,0,0,0,0,31,0,0,46
53.7468147277832,1,35037254,1,0,0,0,1,0,0,0,0,54,0,0,10
69.1367416381836,1,53002610,0,1,1,0,1,0,0,1,0,31,0,1,60
60.2865562438965,0,33096694,1,1,0,0,0,0,1,1,0,65,0,0,48
79.0643081665039,0,35011940,1,1,0,0,1,0,1,1,0,69,0,1,60
50.8497085571289,0,35923655,1,0,1,0,1,1,0,0,0,23,0,1,37
73.1281356811523,0,35925056,1,0,0,0,0,1,0,1,0,15,0,1,29
67.8442611694336,1,35901805,1,1,1,0,0,0,0,1,0,45,0,0,60
71.1598281860352,0,53003586,1,1,1,0,1,0,1,1,0,28,1,1,62
37.0396575927734,0,35003001,1,0,0,0,0,0,0,0,0,66,0,1,37
65.8359832763672,1,53002610,1,0,1,1,1,0,0,0,0,44,0,1,90
65.3042526245117,0,17007500,1,1,0,0,0,1,0,1,0,44,0,1,31
93.2148590087891,1,31068021,1,1,1,0,0,0,0,1,0,36,0,1,39
52.5797271728516,1,23024631,1,0,0,0,0,1,0,1,0,29,0,0,27
48.8419456481934,1,33058750,1,1,1,0,0,0,1,1,0,59,0,1,33
57.6581382751465,0,35012294,1,0,0,0,0,1,1,1,0,47,0,1,41
30.3229999542236,0,35042171,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
57.0560188293457,1,23036273,0,0,1,0,0,1,0,0,0,37,0,1,84
60.5151557922363,0,33086613,1,0,0,0,0,0,1,1,0,38,1,1,75
49.0201797485352,1,53005015,0,0,0,0,1,1,0,0,0,45,0,1,69
49.866397857666,1,53002610,1,1,1,0,0,1,0,1,1,69,0,1,NA
57.4911804199219,0,33085749,1,0,1,0,0,0,1,1,0,37,0,1,54
59.7448463439941,1,23069988,1,0,0,0,0,1,1,1,0,31,0,1,62
75.5244522094727,1,23001011,1,0,0,0,0,1,0,1,0,54,0,1,62
63.6881637573242,0,23236477,1,0,0,0,1,1,0,0,0,36,0,0,NA
68.9128875732422,0,35910764,0,1,1,NA,0,NA,0,0,0,54,0,1,62
73.6202774047852,1,33053910,0,0,1,1,1,1,0,1,0,34,0,1,41
83.0437927246094,0,23142332,0,1,0,0,1,1,0,1,0,75,0,1,69
49.591625213623,0,35002860,0,0,0,1,0,1,1,0,0,23,0,1,31
73.4944152832031,1,35907406,0,1,1,0,0,0,0,1,0,32,0,1,50
59.6359481811523,1,53002610,0,1,1,1,1,1,1,1,NA,19,0,1,20
44.6614646911621,1,33082227,NA,NA,NA,NA,NA,NA,0,0,0,56,0,1,71
37.7035102844238,1,35037217,0,0,0,1,1,0,0,1,0,45,0,0,16
44.8253898620605,0,33018430,0,0,0,0,1,1,1,1,0,44,0,1,10
76.4713363647461,1,35018259,0,0,1,1,0,0,0,1,0,NA,0,0,24
34.545093536377,1,23002468,0,0,0,0,1,1,1,1,0,2,0,0,50
39.8782920837402,1,23264063,0,1,0,0,1,1,1,1,1,72,0,1,56
63.1722106933594,1,53002610,0,1,1,1,0,0,1,1,0,13,0,0,27
71.7049102783203,0,17046270,1,0,0,0,0,1,0,1,0,70,0,1,54
40.4026298522949,1,23085550,1,0,0,0,1,1,0,0,0,22,0,1,41
54.5791320800781,0,23024658,1,0,0,0,1,1,0,1,0,50,0,1,46
72.1131820678711,0,53011031,1,1,0,0,1,0,0,0,0,32,0,0,-11
68.8368988037109,1,33104204,1,0,0,0,0,1,0,1,0,44,0,1,48
38.8408317565918,1,33085773,0,NA,NA,NA,1,1,1,1,NA,49,1,NA,60
55.3732261657715,1,23085193,NA,NA,NA,NA,NA,NA,0,1,0,30,1,1,33
36.544075012207,0,23265795,1,0,0,1,1,1,0,0,0,34,0,1,71
60.0131797790527,0,35019768,0,1,1,0,0,0,1,1,0,72,0,1,54
67.4784927368164,1,33086583,1,0,0,1,1,1,0,0,0,53,0,0,33
48.0734786987305,1,33005478,1,0,0,1,0,0,1,0,1,29,0,1,73
43.9974250793457,0,53012623,1,1,1,0,1,1,1,1,0,31,0,1,52
60.3618469238281,1,23224509,1,1,1,0,0,1,0,0,0,NA,0,0,NA
57.0574531555176,0,23077883,1,0,0,1,1,1,0,1,0,69,0,1,69
68.4542846679688,1,35008254,0,1,1,0,0,0,0,1,0,54,0,1,46
68.7483901977539,0,33038040,1,1,1,0,0,1,0,1,1,31,0,1,46
66.1776123046875,0,53011597,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,8
70.4131088256836,1,35914708,1,0,0,0,0,0,0,1,0,44,0,1,58
47.8756256103516,1,33086583,1,1,1,0,0,0,0,0,0,20,0,0,52
64.1406402587891,0,35922146,1,1,1,0,0,0,0,0,0,29,0,1,41
69.7725219726562,0,33054339,1,1,0,0,0,1,0,1,0,58,0,1,79
54.3508262634277,0,35922985,0,0,1,0,0,0,1,1,0,46,0,1,31
50.5716972351074,1,23036273,0,0,0,0,1,1,1,0,0,42,0,1,46
63.3466911315918,1,23070382,1,1,1,0,1,1,0,1,0,NA,0,1,20
54.2896995544434,0,33097437,1,0,0,1,0,1,0,0,0,55,0,0,56
31.0746192932129,0,33049718,NA,NA,NA,NA,NA,NA,0,0,0,29,0,1,48
57.494197845459,1,53002482,0,1,1,1,0,0,0,1,0,19,0,1,39
59.7461776733398,1,33025363,1,0,0,0,0,1,1,1,0,64,0,1,39
30.6852607727051,0,35049141,1,0,0,0,1,0,1,1,0,40,0,1,33
64.6169281005859,0,33106614,1,1,1,0,0,0,0,0,0,54,0,1,43
62.1442260742188,1,35046772,1,0,0,1,0,0,1,1,0,54,0,1,18
67.3621597290039,0,35012130,1,0,1,1,0,1,NA,NA,NA,44,NA,NA,58
73.5893096923828,1,31330566,1,1,0,0,1,1,0,0,0,63,0,1,41
63.0100021362305,0,33046522,1,0,0,0,0,0,0,0,0,46,0,0,48
83.7404708862305,0,53014812,1,1,1,0,0,0,0,1,0,41,0,1,43
75.0375442504883,1,33042519,1,0,0,1,0,0,0,1,0,43,0,1,35
45.6248054504395,1,31068527,1,0,0,0,0,1,0,1,1,22,0,1,NA
36.8549423217773,0,33104379,1,1,1,0,1,0,0,1,0,6,0,0,33
73.5131072998047,1,33047324,1,0,0,0,1,1,1,1,0,47,0,1,39
47.7611885070801,0,35923783,1,1,1,0,0,1,1,1,0,24,0,0,22
36.5298805236816,0,31069931,1,0,0,0,1,1,0,1,0,72,0,1,62
56.6967620849609,1,53007387,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA
64.128791809082,0,33039569,0,0,1,0,0,1,1,1,1,NA,1,1,75
82.4523010253906,1,17026172,1,1,1,0,0,0,0,0,0,38,0,0,46
42.4137802124023,1,33012083,NA,NA,NA,NA,NA,NA,0,0,0,37,0,1,50
43.0574684143066,0,35905471,1,0,0,0,0,0,0,0,0,75,0,1,62
74.3827438354492,1,35901805,0,1,1,0,0,1,NA,1,0,51,0,0,50
54.3309020996094,0,17005264,0,1,0,0,0,1,1,1,0,46,0,1,37
50.3265571594238,1,35926024,0,0,1,0,1,1,0,0,0,NA,0,0,NA
64.3904418945312,1,23131802,0,1,0,0,1,1,0,0,0,18,0,1,27
60.2089500427246,1,33016836,0,0,0,1,0,1,1,1,0,36,0,1,41
87.0694274902344,1,31068021,1,1,1,0,0,0,0,1,0,91,0,1,65
37.4435615539551,0,23060174,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,54
73.6971740722656,1,23100770,0,0,0,0,1,1,0,0,0,41,0,1,54
54.7276763916016,0,23169249,1,0,0,1,1,1,0,1,0,64,0,1,54
39.7699966430664,0,17050715,0,0,0,1,0,1,0,1,0,39,0,1,56
67.9059600830078,0,53011031,0,1,0,0,0,0,0,1,0,37,0,1,27
53.5114860534668,0,23462337,0,0,0,0,1,1,1,0,0,67,0,1,35
49.8302993774414,1,31330566,0,0,0,1,1,0,1,1,0,42,0,1,48
47.8051452636719,1,23025131,0,0,0,1,0,1,1,0,0,19,0,1,37
70.9077835083008,1,23047895,NA,NA,NA,NA,NA,NA,1,1,0,62,0,1,67
64.2187881469727,1,33085773,NA,NA,NA,NA,NA,NA,1,1,1,90,1,NA,86
50.074836730957,0,35018697,0,1,0,1,0,1,0,1,1,31,0,1,37
48.7018737792969,0,23174986,1,1,0,1,1,1,0,0,0,NA,0,1,NA
70.4509048461914,1,23036273,1,0,0,0,0,1,0,0,0,37,0,1,39
78.8404006958008,1,23053356,0,0,0,0,1,1,0,0,0,83,0,1,77
81.7822494506836,0,35910764,0,1,1,0,0,1,0,1,0,55,0,NA,62
49.6376075744629,0,23135905,0,0,0,1,0,1,0,1,0,18,0,1,54
64.8526000976562,0,23163402,0,1,1,0,1,0,0,1,1,50,0,1,73
55.2538909912109,1,35008175,1,0,0,0,0,0,1,1,0,43,0,1,86
84.6820983886719,0,53007492,1,1,1,0,1,0,1,1,NA,39,0,1,41
63.5608215332031,0,35046127,1,1,1,0,0,0,0,1,0,44,0,1,60
56.5908699035645,1,35044436,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
81.2985153198242,0,23077883,1,0,0,0,1,1,0,1,0,62,0,1,46
64.3247985839844,0,23080841,1,0,0,1,1,1,0,0,0,43,0,1,29
59.5207595825195,1,33126160,1,1,1,0,0,0,0,1,0,43,0,0,54
70.6626434326172,0,35011940,1,0,0,0,0,0,0,1,0,80,1,1,88
73.3939437866211,0,33106614,1,1,1,0,0,0,0,1,0,44,0,1,69
53.0042572021484,0,23041854,1,1,1,0,NA,1,1,1,0,49,0,1,NA
50.5102043151855,0,23041854,1,0,0,0,0,1,0,0,0,67,0,1,73
66.3392639160156,1,53068092,NA,NA,NA,NA,NA,NA,0,1,0,52,0,1,43
30.1115856170654,0,33049718,NA,NA,NA,NA,NA,NA,1,1,0,38,0,1,41
76.5275268554688,1,35038519,1,1,1,0,0,0,1,0,0,57,0,1,35
50.1139831542969,1,35002148,1,0,0,0,1,0,1,1,0,24,0,1,71
62.7244415283203,1,53068092,1,0,1,0,NA,1,0,0,0,46,0,1,58
77.1605529785156,1,35039895,1,0,0,0,1,0,1,1,1,59,0,1,37
59.2933769226074,1,53008464,0,1,1,1,0,0,1,1,0,62,0,1,18
75.7529296875,0,35041415,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
42.0542030334473,0,17026350,1,1,1,0,0,1,0,0,0,48,0,1,37
56.8896751403809,0,35001570,1,1,NA,0,1,0,1,1,0,57,1,0,37
41.5817413330078,1,33001359,0,1,1,1,0,1,0,1,0,53,0,0,39
80.3539428710938,0,35904958,0,1,1,1,0,1,1,1,0,72,0,1,77
37.626708984375,1,23036273,0,1,1,0,1,1,0,0,1,29,0,1,69
