"outcome","treatment","X1","X2","X3","X4","X5","X6","X7","X8","X9"
1,0,-1.15,0.31,2.1,2.12,-0.59,1,1,1,0
1,1,0.11,-0.04,1.31,1.33,-0.47,1,0,0,1
1,0,-0.87,-0.68,-1.07,0.85,-0.72,0,0,1,0
0,0,0.61,-0.45,-0.79,0.56,1.93,0,0,1,1
1,1,-0.02,-0.04,-0.25,0.42,-0.88,1,1,0,1
1,1,0.46,2.16,0.23,0.29,-1.51,0,0,0,1
1,1,0.82,0.46,-2.48,0.02,1.05,1,0,1,0
1,0,0.12,1.07,1.28,-1.1,1.65,1,0,0,0
0,0,-0.23,-0.06,0.34,1.21,-0.2,0,1,1,1
1,1,0.4,0.99,1.11,-0.08,-1.08,1,1,0,1
1,1,0.87,0.21,-0.15,-0.58,1.36,0,0,0,1
1,0,0.1,0.73,-0.8,-0.17,0.49,1,1,0,1
1,1,0.63,0.61,-0.36,0.2,-1.16,1,1,0,1
1,1,0.09,1.14,-0.32,1.26,-0.32,0,1,1,1
1,1,-0.13,-1.51,1.64,0.98,-1.02,0,0,1,0
1,1,1.79,0.3,-0.21,-1.01,1,1,1,0,0
1,1,0.57,-1.36,0.73,-0.86,0.84,0,0,0,1
1,0,-0.01,-1.05,0.42,-1.18,0.08,0,0,1,0
1,1,0.83,1.64,-1.08,0.09,0.46,0,0,1,1
0,0,0.86,-0.28,-1.82,0.26,1.27,0,0,0,1
1,1,0.84,0.52,-0.6,0.95,0.93,0,0,0,0
1,1,0.41,-0.34,1.81,-0.29,-1.67,0,1,0,0
0,1,-0.69,-1.17,-2.33,0.53,-0.93,0,0,1,1
1,0,-0.85,-0.61,-0.31,-2.02,-1.14,0,1,0,1
1,0,-0.2,-0.04,-0.01,-0.68,-0.52,1,1,1,1
1,1,-0.68,0.32,0.8,-1.41,0.22,0,1,0,0
1,1,-2.04,-0.88,0.14,-1.03,1.75,0,0,0,1
1,1,2.09,1.08,1.43,1.18,-2.68,0,0,1,0
0,0,-0.53,-0.06,1.1,0.23,0.44,1,1,0,1
0,1,-0.99,-0.06,-0.97,0.65,-0.54,0,0,0,1
1,1,0.94,1.82,-0.96,-0.16,1.36,1,0,0,1
1,0,0.51,-1.54,-1.31,0.72,-0.22,1,0,1,1
0,1,0.85,-0.79,0.57,0.52,-1.33,0,0,0,0
1,1,-1.25,1.43,1.07,-1.69,1.87,1,0,1,1
0,1,0.33,0.56,0.31,0.62,-1.22,0,1,1,0
1,0,0.24,-0.35,-0.12,-1.5,1.91,1,0,0,0
1,1,0.96,-0.98,-0.22,2.04,-0.71,1,1,1,0
1,0,-0.08,-0.23,0.28,-0.45,-1.23,0,0,0,1
0,0,-0.41,-1,1.66,0.18,-0.83,0,0,1,0
1,0,-0.05,-0.26,-1.32,0.17,-0.23,1,1,1,1
0,0,0.1,0.53,0.37,-1.15,0.83,0,1,1,1
1,0,1.3,-1.65,-0.66,0.29,-0.61,0,0,0,1
1,1,0.98,1.24,-1.43,-0.88,0.85,1,0,1,1
1,1,-0.28,2.07,1.38,1.21,-1.44,1,1,0,1
1,1,-0.42,-0.24,-0.88,-0.74,1.98,1,1,0,1
1,0,-0.86,0.95,-1.1,-0.33,-0.46,1,1,1,0
1,1,0.5,-2.21,1.05,1.29,0.23,0,1,0,0
1,0,0.17,-0.03,0.65,0.48,-0.47,0,1,0,1
1,1,0.88,-0.05,-0.25,1.09,0.53,0,0,1,0
1,0,-0.57,0.12,0.11,0.3,-0.28,1,0,0,1
1,1,1,-0.82,0.63,-0.35,-0.39,1,1,1,1
1,1,1.2,-0.94,-1.82,-0.38,-0.04,1,0,1,1
1,1,-1.49,1.14,-0.85,-0.97,1.35,0,0,1,1
0,0,0.52,-0.51,-1.05,1.79,-0.79,1,0,0,1
1,0,-0.27,-1,0.67,-0.71,-0.2,0,0,1,0
0,0,-1.4,0.57,-0.75,1.53,-0.33,1,1,1,0
0,0,-0.08,-0.7,-0.04,-0.41,-0.87,1,0,1,1
1,1,1.22,2.63,-0.79,-0.66,-1.43,1,0,1,0
1,0,0.2,-1.28,0.12,-1.51,0.6,0,0,0,1
1,1,0.19,0.41,-0.2,0.71,0.46,1,1,1,0
0,1,0.53,0.79,0.96,-0.48,0.4,1,0,0,1
0,1,1.29,0.05,0.92,-1.47,1.37,1,0,0,1
1,0,-0.28,-1.46,0.7,0.85,0.77,0,1,1,0
0,0,-1.55,0.05,-0.21,0.36,0.38,1,0,1,1
1,1,0.36,-0.09,0.83,-0.45,0.09,0,0,1,0
1,1,-0.25,0.48,0.52,0.79,1.81,0,0,1,1
1,1,0.62,0.38,-1.37,-2.78,-1.39,0,0,1,0
1,1,0.12,1.07,0.05,-0.19,-0.65,0,0,0,1
1,1,0.94,-1.18,1.93,-0.17,-1.38,1,0,0,1
1,0,-0.18,0.03,-0.28,1.52,0.89,1,0,1,0
1,1,2.07,-0.26,0.35,-0.25,0.09,0,0,0,0
1,0,-0.85,-1.81,0.39,-0.62,-0.15,0,1,0,1
1,0,0.09,-0.96,0.29,-1.67,0.26,0,1,1,0
1,0,0.59,-0.74,-1.78,-0.33,-1.07,0,1,0,0
1,0,-0.24,0.99,-0.65,-0.25,0.99,0,1,0,1
1,1,-0.04,-1.39,-0.91,0.85,0.78,1,1,1,1
1,0,2.41,-0.72,-0.19,-1.18,-0.25,0,0,1,1
1,0,-0.81,-1.12,-1.61,1.57,2.37,1,1,1,1
1,0,-0.59,1.35,-0.82,-1.06,-1.33,1,0,0,1
1,1,-0.1,0.9,0.34,-1.89,0.39,0,0,1,1
1,1,0.99,-0.35,-0.99,-0.97,0.4,0,0,0,0
1,0,-0.01,-1.5,0.1,1.02,1.07,0,0,1,0
1,0,-0.46,-0.2,-0.44,-0.81,1.64,1,1,0,1
1,0,-0.85,-0.78,1.09,-0.27,1.12,1,0,0,0
1,1,0.84,1.09,1.32,1.37,0.47,1,0,1,1
1,1,0.38,0.59,1.91,0,-0.7,1,1,0,0
0,0,0.8,0.79,-0.09,0.81,-0.13,1,1,1,1
0,0,-0.48,-2.26,-0.27,0.1,1.98,1,1,0,1
1,1,0.67,1.11,-0.43,0.28,-0.18,1,1,1,0
1,0,0.53,1.02,-0.09,-1.4,-2.12,1,0,0,0
1,1,-0.99,1.58,1.72,-1.11,0.19,1,1,0,1
1,0,0.49,0.07,0.69,-1.01,-0.44,0,1,0,0
1,1,-0.61,1.17,-1.34,-0.65,1.41,0,1,1,0
1,1,-1.07,0.37,-0.57,-1.46,-0.21,1,1,0,0
0,0,-0.8,-1.44,-2.43,0.06,-0.33,1,0,0,0
1,1,0.82,-0.92,-0.15,1.36,-0.1,1,0,0,1
1,1,-0.39,-0.43,-1.13,-1.41,0.53,1,1,1,1
0,0,0.88,-0.78,1.17,1.52,-1.43,1,0,1,0
1,1,1.12,-0.22,0.44,-2.41,0,1,1,1,1
1,1,-0.18,0.01,-0.5,-0.71,-1.65,1,1,1,1
1,1,1.21,0.61,-0.44,0.24,-2.4,1,1,0,0
1,0,2.25,-2.04,-1.37,0.11,-1.88,1,0,0,0
1,1,-1.37,1.05,0.96,-0.24,0.57,0,1,0,0
1,1,0.97,0.47,-0.4,-0.43,-0.2,0,0,0,1
1,0,-1.46,0.39,0.84,-0.23,-0.54,0,0,1,1
1,1,0.17,1.48,0.04,-1.43,-0.36,0,0,0,1
0,1,-0.27,1.8,0.21,-0.6,0.34,0,1,1,0
1,1,0.12,-0.46,0.14,-0.17,-1.17,0,1,0,0
1,0,-0.55,0.39,-0.33,0.76,1.32,0,0,1,1
1,0,-1.02,-1.33,-0.89,1.01,-2.68,1,0,0,1
1,1,1.99,-0.13,0.26,-1.72,1.61,0,0,0,0
1,0,-0.65,-0.91,0.17,-0.53,0.05,0,0,0,1
1,1,0.77,0.84,0.52,-0.12,0.75,1,1,1,1
1,0,1.76,-0.16,0.54,0.93,-1.14,1,1,0,0
1,0,-0.28,-0.25,1.23,0.75,-0.83,0,1,1,1
1,0,-0.07,0.03,-1.55,1.44,0.11,0,1,1,0
1,1,0.94,0.41,0.51,0.75,0.12,0,1,0,0
1,1,1.88,2.04,0.3,0.92,0.1,0,0,0,0
1,1,0.48,0.45,-2.37,-0.45,0.02,1,0,1,1
0,1,0.36,0.94,1.46,-1.24,0.36,0,0,0,1
1,1,-0.52,0.58,-1.22,0.5,1.58,1,1,0,1
1,1,2.1,-0.81,0.58,-0.87,0.41,0,0,0,1
1,1,0.11,0.09,0.06,0.45,-0.64,0,0,1,1
1,0,0.99,-1.26,-1.9,0.98,0.07,1,1,0,1
1,0,0.25,0.16,-0.39,0.16,0.4,1,1,1,1
1,0,0.11,-0.46,0.65,0.34,-0.77,0,1,1,0
1,1,1.57,-0.37,-1.2,1.7,-0.07,1,0,1,1
1,1,0.29,-0.54,-0.15,-1.42,-0.42,1,1,0,0
1,0,-0.91,1.27,-0.36,1.37,-0.44,0,0,0,0
1,1,-0.79,0.48,0.24,-1.31,0.56,1,0,1,0
1,0,-0.15,-0.49,-0.18,0.78,2.61,0,0,1,0
0,0,-0.54,-1.32,-0.85,0.27,-0.04,0,0,0,0
0,0,-0.8,0.59,0.09,1.7,1.64,1,1,0,0
1,1,0.04,0.74,-0.32,-0.15,-0.01,1,0,0,1
1,1,-1.98,0.15,0.03,0.4,-0.37,1,0,1,0
1,0,0.47,-0.97,-0.57,0.25,-0.32,1,1,1,1
1,1,-0.42,0.83,-1.19,1.33,-0.17,1,0,0,0
1,0,-0.69,-0.73,2.78,-1.02,1.06,1,0,0,0
1,0,-0.9,-2.53,-1.05,-0.06,0.04,1,1,1,0
1,1,-2.63,0.95,-0.04,-0.32,-0.16,0,0,0,1
1,1,0.58,0.41,0.63,-0.38,-0.56,0,1,0,1
1,0,0.02,-0.56,-0.78,-1.64,-0.09,1,1,1,0
1,0,0.09,-1.06,-0.66,-1.02,1.6,1,1,1,1
1,1,2.41,1.17,-0.35,-0.68,1.34,0,1,0,1
1,1,0.78,1.27,-0.4,0.35,-0.96,1,1,1,0
1,1,2.22,0.35,-0.63,-2.03,-0.5,1,0,1,1
1,1,0.97,0.06,-0.64,-0.87,0.49,0,0,1,1
1,1,-0.59,1.05,-0.48,-0.35,-0.59,1,1,1,1
1,0,0.07,-1.02,0.71,-0.87,-1.11,0,0,0,0
0,1,-0.43,-0.52,-1.35,-0.91,1.05,0,1,0,1
1,0,0.55,-1.02,0.52,-0.64,1.67,0,0,0,0
0,0,-1.13,-0.69,1,0.04,-1.81,0,1,0,1
1,1,0.29,0.14,1.35,0.41,-0.02,0,0,0,0
0,0,-2.09,-0.73,0.11,0.2,-0.95,1,0,0,1
0,1,-0.83,1.46,0.14,1.27,-0.28,0,0,0,1
1,0,1.75,-1.37,1.28,0.57,-1.09,0,1,0,1
1,1,0.74,0.14,0.11,0.05,0.3,0,1,1,0
1,0,-1.75,-0.18,-0.12,-1.31,0.17,0,1,0,0
1,1,0.48,1.19,-0.26,-1.11,1.03,1,0,1,1
1,0,-0.03,0.63,-2.04,-0.07,-0.47,0,1,1,1
1,0,-1.51,-0.16,1.34,0.34,0.11,1,0,0,1
1,0,-1.55,1.14,-0.33,0.42,-0.46,0,1,1,0
0,1,-0.01,1.03,-0.84,0.61,-0.94,1,0,1,0
1,0,-0.76,-1.49,-0.37,1.64,1.69,1,0,1,0
1,1,0.01,0.74,0.88,-1.7,1.59,0,1,0,0
1,0,0.66,-0.17,0.01,0.14,-0.55,0,1,1,0
0,0,0.06,-2.15,1.5,0.6,2,1,0,1,0
0,1,-0.35,-0.09,0.33,-0.05,0.04,0,1,0,1
0,0,-1.47,0.22,1.78,-0.15,1.23,1,0,0,0
1,0,-1.51,0.79,-0.63,-0.12,-1.44,0,0,1,1
1,0,-1.1,0.5,1.23,1.66,0.91,0,1,1,1
0,1,-0.15,2.3,-0.27,-0.79,1.03,0,1,1,1
1,0,0.8,-1.35,1.89,-1,1.6,0,0,0,0
0,1,0.35,0.63,-0.62,-1.71,1.02,1,1,0,1
1,0,-0.61,0.36,-1.14,0.31,-0.78,1,1,0,1
1,1,1,0.41,-0.61,1.91,0.11,0,0,0,1
1,0,-0.82,-0.95,2.32,0.4,0.63,0,0,0,0
1,1,1.69,-0.66,0.5,-0.19,0.38,0,0,0,1
0,1,-0.94,0.06,0.62,0.41,-0.63,0,0,1,0
0,1,-1.8,0.8,1.68,-0.08,0.54,0,1,0,1
0,0,0.06,-1.23,-0.33,-1.19,2.22,1,0,0,0
1,0,-1.73,0.1,0.94,1.26,0.15,1,0,0,0
1,0,-1.64,-1.64,-0.13,0.52,0.22,1,1,0,0
1,1,0.95,-0.26,0.18,1.74,-0.12,0,1,0,0
1,1,2.06,-0.6,0.49,-0.73,-0.51,0,1,0,0
1,1,0.02,0.7,-0.34,-0.4,-1.6,1,1,1,1
1,0,-0.21,-1.17,0.44,-0.85,0.14,1,0,0,0
1,1,0.94,-0.08,0.96,1.55,-0.25,0,1,1,0
1,1,-0.34,0.47,0.29,1.51,0.44,0,1,1,1
1,1,1.11,1.04,-0.41,0.02,-1.45,1,0,1,1
1,0,-0.51,0.03,-0.86,-0.02,-0.13,0,1,0,0
1,0,-0.25,-0.26,-0.14,0.31,-0.02,0,0,1,1
1,1,2.19,-1.08,0.81,-0.04,1.34,1,1,0,0
1,1,1.03,-0.6,1.31,1.1,0.41,1,0,0,0
0,1,-0.15,0.2,-0.2,1.82,1.15,0,0,1,1
1,0,-1.13,-1.11,0.49,-0.64,0.59,0,1,1,1
0,0,-0.05,-0.18,0.9,0.97,-0.2,0,1,1,1
1,1,0.55,1.47,0.79,-0.29,-0.37,1,0,1,0
1,0,-0.33,-1.51,-0.6,-0.5,1.79,1,1,0,1
1,0,-0.43,-0.09,-0.72,0.82,0.1,0,0,1,0
1,1,0.72,1.29,2.77,0.35,-0.3,1,0,1,0
0,0,0.21,-1.25,-1.41,-0.73,-1.14,0,1,1,1
1,0,-1.1,0.71,-1.32,-0.21,-0.67,1,1,1,0
0,1,0.74,0.8,1.2,-0.97,-0.18,0,1,0,0
1,1,-0.34,1.29,0.57,-0.61,0.02,1,1,0,0
1,0,-0.19,-0.17,0.05,-0.22,0.82,1,1,0,0
1,1,1.93,0.43,-2,-0.02,-0.44,1,1,1,1
1,1,0.83,-0.02,-2.2,-0.59,1.43,0,0,1,0
1,0,0.34,-1.9,1.04,1.63,0.82,1,0,0,0
0,1,-0.8,0.57,-0.5,0.74,0.93,0,1,0,0
1,1,2.31,1.18,-0.46,-0.06,0.06,1,0,1,1
1,0,-0.43,-0.53,-1.12,0.47,-0.55,0,0,1,1
1,0,0.21,0.55,0.27,0.22,-0.26,0,1,1,0
1,0,0.38,-1.59,0.59,-0.66,0.17,1,0,0,1
1,1,0.12,-0.76,-0.59,0.69,1.39,0,1,1,0
1,0,0.28,-1.53,0.73,0.56,0.47,0,0,0,0
0,0,-0.52,0.57,0.37,0.9,-0.27,0,0,1,0
0,0,-0.91,0.17,0.67,-0.25,-1.7,1,0,1,1
0,0,0.19,-0.03,-0.08,0.23,0.69,0,1,1,1
1,1,1.41,1.19,0.51,1.11,0.99,0,1,0,1
1,0,-0.22,-0.87,-1.15,-0.53,1.35,1,1,0,0
1,0,1.31,-0.54,-1.01,0.45,0.66,0,1,0,0
1,1,0.76,0.06,-0.92,0.43,-1.3,1,1,0,0
1,1,1.96,2.65,-1.74,-2.06,0.08,1,1,1,1
1,0,-2.26,-1.31,0.73,1.2,-0.74,0,1,1,1
1,1,0.89,1.59,-2.07,-0.54,-1.55,0,1,1,0
1,0,0.61,0.28,-0.57,0.92,0.55,0,0,0,1
1,0,-0.96,0.55,-0.33,-0.91,-1.46,1,1,1,0
1,0,-0.91,0.58,0.15,0.11,-1.03,1,1,0,0
1,1,0.48,-0.64,-1.67,-0.26,-1.95,1,1,1,1
0,0,-1.37,0.47,0.65,1.43,-0.1,1,0,0,0
1,0,0.38,-1.16,-0.8,-0.8,-0.84,0,1,0,0
0,0,0.24,-0.37,-0.1,0.28,2.73,0,1,0,1
1,1,1.2,-1.21,0.88,-0.03,-0.89,0,0,0,0
1,1,-0.23,0.16,-0.52,0.4,-0.05,0,1,0,0
1,0,-1.03,0.76,-0.21,-1.27,-0.02,0,1,1,0
1,0,0.52,-0.56,-0.22,-1.79,-1.68,1,1,0,0
1,1,0.24,1.53,-0.55,1.74,3.22,1,1,1,1
1,0,-0.53,-1.39,-0.48,0.37,-1.16,0,1,1,1
1,1,1.32,0.34,0.76,-0.07,-1.01,1,0,0,0
1,1,0.57,0.17,1.99,0.45,-0.07,1,1,0,0
1,1,0.94,1,1.02,0.39,0.74,1,0,0,0
1,0,0.05,-0.8,-0.26,-0.33,1.42,1,0,1,1
1,1,0.8,2.09,-0.02,0.45,1.66,1,1,0,1
0,0,-0.28,0.65,0.93,0.1,-0.26,1,1,0,1
0,1,-0.04,1.65,-0.36,-0.6,0.61,0,1,0,0
0,1,0.19,0.23,-0.47,-0.79,-0.38,1,0,1,0
1,0,-0.97,-0.05,-0.28,-0.01,-1.72,1,0,1,1
1,0,0,0.1,0.94,-1.3,1.23,0,0,1,0
1,1,0.79,1.34,-0.54,-0.57,0.42,1,1,1,0
1,0,0.81,-0.09,0.86,-1.06,-0.08,0,1,1,1
0,0,-0.71,0.21,0.17,0.05,0.15,1,1,0,0
1,0,-0.79,-0.45,0.22,-0.13,-0.99,0,1,0,0
0,1,-0.25,1.92,1.52,0.34,-0.22,0,1,1,0
1,1,0.36,0.84,1.04,-0.05,-0.22,1,0,1,1
1,1,0.6,-0.53,0.65,-1.5,0.59,1,0,1,1
0,0,-0.6,-1.52,-0.22,0.3,-2.37,0,1,0,0
1,1,0.51,-1.34,-1.17,-0.66,-1.2,1,0,1,0
1,1,-0.73,-0.03,0.64,-1.25,-0.08,1,0,0,0
1,1,-0.06,-0.7,0.36,0.7,-1.32,1,1,0,1
1,0,0.16,-0.82,-1.43,-0.84,-0.21,0,1,0,1
1,0,-1.2,-0.35,0.84,-0.7,-1.11,1,0,1,1
1,1,0.13,1.13,1.52,0.99,-1.34,0,0,1,0
1,0,-0.92,0.7,-1.05,-1.03,0.98,0,0,0,1
1,1,0.52,0.57,2.13,-0.55,-0.44,1,1,1,0
0,1,1.18,1.24,-0.78,-0.24,-1.54,0,1,1,1
1,1,0.38,-0.48,-0.04,0.17,0.3,0,1,1,0
0,0,-1.85,0.04,-0.68,-0.13,-0.34,1,1,1,0
1,0,0.27,-0.44,0.9,-0.19,-0.48,1,1,0,1
1,0,-0.24,0.12,0.73,0.04,-0.45,1,0,1,0
1,0,-1.53,1.15,1.32,0.39,0.28,1,1,1,0
0,1,-0.57,0.43,0.04,-0.34,-0.11,1,1,1,0
0,0,-0.26,0.51,-0.55,1.77,0.18,0,1,0,1
1,0,1.02,1.26,-0.43,0.05,-0.42,1,0,0,1
0,1,0.98,0.7,-0.04,1.77,-0.45,1,0,1,1
1,0,-0.08,-1.26,0.22,-1.25,-1.17,0,1,1,1
1,1,0.39,0.51,0.38,-1.12,1.01,0,0,1,0
1,1,0.7,0.67,-0.84,0.07,-2.29,1,0,0,1
1,1,0.83,-0.85,-0.12,0.21,0.58,0,1,0,0
1,1,-0.32,1.31,-0.15,0.09,-0.19,1,1,1,1
1,0,-1.16,1.1,0.01,1.98,-0.61,0,0,0,0
1,1,1.37,0.23,-0.06,0.11,1.69,0,1,1,0
1,1,-1.26,0.47,0.94,0.94,1.68,1,1,0,1
1,1,0.29,-1.33,-0.86,0.43,0.06,1,1,1,1
1,1,0.83,-0.99,1.6,0.26,0.28,0,1,1,1
1,0,0.49,-0.98,-1.01,-1.16,-1.58,1,0,1,0
1,1,1.4,1.28,0.12,-0.33,-0.36,1,1,1,0
1,1,-0.75,0.21,0.27,0.81,0.15,1,0,0,1
1,1,1.72,-0.8,-0.66,-1.48,0.76,1,1,1,1
1,0,-0.2,-1.24,-0.51,2.24,-0.55,0,0,1,0
1,1,0.57,0.35,-0.42,-0.87,0.15,1,0,0,1
1,1,0.89,-0.29,-0.08,0.18,2.23,1,0,1,0
1,1,-1.32,1.06,0.76,0.35,-0.67,1,0,1,1
1,1,0.91,-0.4,0.63,0.95,-1.31,0,0,1,0
1,1,0.01,0.04,-1.02,-0.57,-0.41,1,0,0,1
1,1,0,0.15,-0.19,-0.3,0.12,1,1,0,0
1,0,-0.83,0.06,-1.03,-0.5,0.6,0,1,1,1
0,0,0.12,-0.05,-0.29,-2.51,1.21,1,0,0,0
1,1,0.99,0.89,0.88,0.34,-0.41,0,0,1,1
1,0,0.99,0.03,-0.01,-0.99,-1.76,1,0,0,0
1,0,-1.08,0.06,-0.24,-0.15,-0.67,1,1,1,0
1,0,-0.85,-0.55,-0.01,2.41,-0.31,1,1,1,1
1,0,-2.58,-0.49,0.55,0.5,-0.84,0,0,1,1
1,1,0.56,2.13,0.97,-1.29,-0.35,0,1,0,1
1,1,0.68,0.4,-1.1,0.06,-1.16,1,1,1,0
1,1,-0.56,0.52,2.24,-1.46,0.04,0,1,1,0
1,0,-0.05,0.14,-1.97,0.3,1.45,1,0,0,1
1,0,1.63,-1.03,-1.23,0.07,2.04,1,0,0,1
0,1,0.89,-0.02,1.2,1.38,1.55,1,0,0,0
1,1,0.5,0.45,0.88,-1.8,0.25,0,1,1,1
1,0,0.24,0.29,2.51,0.98,-1.15,0,0,0,1
1,0,-0.09,-0.55,-0.4,0.25,-2.58,1,0,0,1
0,0,0.28,1.96,0.01,-0.63,0.39,1,1,0,1
1,0,-1.5,-1.42,1.05,0.55,1.73,0,0,0,1
1,0,0.31,-1.21,-1.09,-0.09,-0.42,0,1,0,1
1,0,0.76,-0.53,0,-1.26,0,1,0,1,0
0,0,0.05,0.1,-1.68,0.03,2.17,0,0,1,1
1,1,2.67,0.27,0.47,-0.77,-1.48,1,0,0,1
1,0,-0.69,-1.01,-1.03,-1.28,0.58,0,1,1,1
1,1,-0.12,-0.67,0.15,-0.19,1.48,0,0,0,0
1,1,1.95,0.07,-1.1,0.18,-1.74,1,0,0,0
1,0,1.06,-0.12,0.38,0.61,0.5,1,1,1,1
1,0,0.06,-0.81,1.56,-0.69,0.99,0,0,1,0
1,1,-1.04,-0.52,1.65,1.47,-0.86,1,1,1,0
1,0,-0.81,1.22,-0.52,0.51,-0.8,1,1,0,0
1,1,0.81,2.13,-1.1,-0.09,-0.8,0,1,0,1
1,1,0.24,1.31,-1.46,0.8,-1.52,0,0,0,1
0,1,-0.5,2.6,-0.71,0.59,0.61,0,0,0,0
1,1,1,-0.45,1.38,1.48,-0.42,0,0,0,1
1,0,0.66,0.5,0.65,-1.04,-0.53,0,0,1,0
1,0,0.01,0.65,1.22,-1.68,-0.96,0,0,0,0
1,1,1.58,-0.62,-1.96,1.35,0.17,0,0,0,1
1,0,-1.55,-1.52,0.31,0.97,1.64,0,1,0,0
0,0,1.02,-1.22,0.09,-1.02,0.02,0,1,0,1
0,1,0.17,0.9,0.76,0.27,1.33,1,1,1,1
1,1,-1.19,1.16,0.85,-0.56,-0.94,1,1,0,1
1,0,-0.51,0.95,-0.71,0.73,-0.12,0,0,1,0
0,0,0.36,0.03,-1.37,0.51,-1.66,1,0,1,0
1,0,-1.47,-2.03,-0.92,1.06,1.21,1,1,1,0
1,1,0.11,0.08,0.3,0.91,-0.18,0,0,0,1
1,0,-0.22,-1.84,-0.08,-1,-2.17,0,0,1,0
1,0,-0.85,-0.45,-0.62,0.05,-0.38,0,0,1,0
0,0,0.26,-0.72,0.21,0.24,2.6,0,1,0,0
0,0,1.6,-0.49,-0.21,-0.86,1.42,0,0,1,1
1,1,0.28,0.44,0.19,0.05,-0.43,0,1,0,1
1,0,0.34,0.47,-0.28,-0.87,0.41,1,1,0,0
1,1,0.62,0.32,0.48,1.41,1.31,0,0,1,1
1,1,0.86,-0.48,0.71,0.03,0.41,1,0,1,0
0,0,-0.72,-0.81,0.56,-0.33,1.18,1,1,0,0
1,0,1.07,-0.03,-0.78,-0.17,0.82,1,1,1,0
1,1,1.2,-0.98,-0.75,-0.38,0.21,1,0,0,1
1,1,0.54,0.6,0.14,-1.67,0.15,0,0,1,1
1,1,0.13,1.04,1.57,-0.59,1.14,1,1,1,0
0,0,-1.21,-0.15,1.1,-1.7,-0.26,1,1,0,0
1,1,1.83,-0.16,-0.77,-0.49,0.99,0,1,0,0
1,1,-0.49,0.51,0.23,-0.68,-0.43,1,1,1,1
1,0,-1.96,0.93,-0.03,-1.02,-0.3,1,0,1,0
1,1,0.24,1.28,0.53,0.78,3.45,0,0,1,0
1,0,-0.28,-0.12,0.3,-1.22,0.12,0,0,1,1
1,0,-1,-0.96,1.2,0.3,1.52,1,0,0,0
0,0,-0.93,-0.29,1.01,1.88,-1,0,1,0,0
1,1,-1.83,1.14,-0.81,-0.41,-0.76,1,0,0,0
1,0,1.41,-0.61,1.94,0.91,0.39,1,1,0,0
1,1,0.36,-0.75,0.1,0.59,1.04,1,0,0,1
1,1,0.18,2.48,-0.73,0.2,-1.29,1,1,1,0
1,0,-0.76,0.51,-0.27,-0.3,-1.33,1,0,0,0
1,1,1.45,0.39,0.19,-1.07,1.77,1,1,1,1
1,1,-0.2,2.1,-1.38,1.13,2.32,1,0,0,1
1,1,0.08,-0.05,-0.86,1.6,1.61,1,0,0,1
0,0,-0.89,0.12,-0.66,-0.82,-0.42,1,0,0,1
0,0,0.22,-0.21,0.86,-0.52,0.94,0,1,0,0
1,0,-0.22,-2.31,0.96,1.58,-0.02,1,1,1,0
0,1,-0.5,-0.37,0.33,0.96,-0.73,1,1,0,1
0,1,0.2,2.13,-0.92,-0.33,-1.29,0,1,1,1
1,0,-0.22,0.06,0.69,0.33,1.3,0,0,1,0
1,1,1,0.27,0.36,-2.33,0.48,1,0,0,1
0,0,-1.44,0.15,-0.74,0.71,-0.39,1,1,0,0
1,1,2.04,-0.51,1.12,-1.81,-0.6,1,0,1,1
1,1,0.9,1.18,-1.04,-1.87,-0.1,1,0,1,0
1,0,-0.32,-0.66,-1.25,1.35,0.63,0,1,0,1
1,1,0.13,0.52,-0.31,-2.09,0.9,0,0,0,0
1,1,1.14,0.94,0.83,-0.5,1.27,1,1,0,1
1,1,1.53,-0.15,0.28,1.06,0.1,1,0,0,0
1,0,-1.54,-1.23,-0.85,0.37,-0.62,1,1,0,1
1,0,-0.16,-0.9,-0.52,0.38,-0.2,0,0,1,0
1,0,-0.87,-0.31,0.35,0.22,-0.17,0,0,1,1
1,1,1.02,0.61,0.95,-1.42,1.44,1,1,1,0
0,1,-0.32,-0.48,0.83,-0.02,0.67,1,1,1,1
1,1,0.5,1.56,0.18,1.05,1.36,0,0,0,0
1,1,0.64,-1.05,1.16,-1.43,-0.3,1,0,0,1
1,1,0.22,-0.4,-0.46,-1.06,-1.7,1,1,1,1
1,0,0.71,-0.4,0.27,-0.65,1.77,0,0,0,1
1,1,2.61,0.2,-0.59,-1.46,-1.3,1,1,0,1
1,0,0.97,-0.92,-0.33,0.08,-0.93,1,1,1,0
0,0,-0.62,-0.67,-1.26,-0.79,-1.59,0,1,1,1
0,0,-1.69,-2.48,-1.03,-2.33,0,0,0,1,1
0,1,-0.84,1.73,-0.33,-0.58,-0.49,1,0,1,1
1,1,0.94,-0.03,-0.86,-1.93,0.67,0,1,0,1
0,0,-0.14,-0.12,0.52,-0.1,-0.49,1,0,0,1
1,1,0.82,0.14,0.98,-0.23,1.34,1,1,0,1
1,1,1.88,0.48,-0.55,-1.22,0.43,1,0,0,1
1,1,0.64,0.79,1.05,0.83,-0.06,1,1,0,0
0,0,1.18,-1.89,1.63,-0.56,1.34,1,0,1,0
1,1,0.45,1.57,-0.27,-0.46,0.35,1,0,0,1
1,1,-0.58,0.35,-0.96,-0.49,-1.85,0,0,0,1
1,0,-1.22,-1.24,0.42,-0.18,1.83,0,0,0,1
